x,y,d,tile,crater,id
1209,472,22,1_24,1,LLWEQ
849,93,37,3_24,0,B4L7Y
896,1461,23,3_25,1,CUDMY
251,501,35,2_25,0,XQJUW
1262,862,36,1_24,0,JGXM0
348,754,35,1_24,0,0C505
711,1604,39,1_24,0,U7ECT
600,1207,27,1_25,1,8LY34
909,1189,58,2_24,0,MRR8R
1290,1625,61,2_24,0,M1K9J
1518,1269,28,3_25,1,BAPA3
377,1464,52,3_25,0,OXZPO
1037,1232,21,3_24,1,MSUDP
1422,1321,34,3_24,1,NJELW
383,71,50,3_25,0,OK5C0
392,1182,22,3_24,0,GRWRC
739,1365,22,1_25,1,0QTLN
859,1049,25,1_25,0,U98WZ
564,1146,12,1_24,1,W7TR2
1108,454,71,2_24,0,ETR45
973,1540,29,1_24,1,E9E36
1001,1526,47,1_25,0,KI3JC
1497,1477,78,2_25,0,GH8ST
1298,868,55,3_25,0,KO0QU
1668,710,28,1_24,0,P95H5
1587,1485,22,2_25,0,R2VUR
1150,55,26,1_25,0,N2QUL
890,1499,17,3_25,1,VW7DP
771,1508,14,2_24,0,LRRDC
704,317,24,1_25,0,85CUA
1666,1244,28,3_24,1,3A3NZ
565,1596,20,1_25,1,J9UTW
1450,1477,13,1_24,0,J22DS
1526,498,18,1_25,1,Z1OM2
1507,116,36,1_24,0,2A93X
332,1157,39,2_24,0,1FPPX
1510,1483,72,2_25,0,ZO2G0
1655,664,23,2_25,1,0AZ5V
1139,1026,19,1_25,0,W28YZ
390,345,41,1_25,0,JDVJ1
1623,1410,20,2_24,1,CSSKR
1490,850,22,1_25,1,B215S
331,1455,14,1_24,0,I94A8
491,1488,45,1_25,0,BU5OF
328,262,26,1_24,1,SCIOG
1507,373,25,1_25,0,C81E2
1539,910,39,1_24,0,NPZVR
248,694,66,2_24,1,9XJ2T
546,796,40,1_24,0,17FAJ
1092,1237,58,2_24,0,CWDGF
1283,789,27,3_25,1,YEW2J
70,1036,27,1_24,0,U0HHB
338,157,23,2_24,1,7LLC6
1025,91,74,2_24,0,B9ASC
862,386,46,1_24,0,F6T41
290,1114,11,1_25,0,Q585P
1025,1028,27,1_25,1,VNN77
568,1255,14,1_25,1,FW2GM
249,1564,26,1_25,0,H4K6Q
650,475,28,1_24,0,2G1IG
66,881,31,2_24,0,Y1424
485,403,50,3_25,1,PBZGS
1165,903,20,2_24,0,3C6NY
1315,1153,17,1_24,1,28HI8
1608,736,32,1_24,0,8P2C4
680,1275,51,3_25,0,YLOKP
1307,50,30,2_25,0,YBS5M
1477,1357,37,1_24,1,0GFXG
231,1011,16,1_24,1,A5CNR
337,1277,25,2_24,0,EUXRL
77,76,19,2_24,0,DILK5
1620,1389,60,3_24,0,XAYIY
85,317,25,3_24,0,K9TE3
438,737,25,2_25,1,CBMHF
644,799,17,1_24,0,KYUSA
940,426,38,1_25,0,A1Y1B
995,603,45,1_25,0,KYR9C
396,1546,16,1_25,1,2G04D
833,626,28,1_25,1,Z8EIS
84,1341,35,3_24,0,SX5EM
120,291,20,2_25,0,XW3KZ
629,596,29,3_25,0,L9NQM
467,943,38,1_25,1,092DD
1260,802,53,1_24,0,QWU7A
1433,1563,73,3_24,0,MJC1Z
508,256,42,2_24,0,FF65L
889,862,26,2_24,0,QLH5P
777,623,32,1_24,0,KYV9R
982,1192,32,1_24,0,LDAT7
673,1301,33,3_25,0,ZLD7B
1138,1294,24,1_25,0,4O1UH
1537,571,15,1_25,1,CBWJQ
1241,1525,30,1_24,0,2SHA8
1035,863,20,1_25,0,1B4GN
1645,549,14,1_24,1,WI6H7
266,1419,23,1_24,1,B3NGV
1588,716,18,1_24,1,WTXC3
386,940,23,2_25,0,BYAMB
123,1654,30,3_24,1,5M35K
48,1183,44,3_24,1,JI75V
333,159,29,3_25,1,T1RTX
394,443,23,1_24,0,T3ED8
1298,1507,21,1_25,1,S8I73
743,1586,25,3_24,1,V4OO9
782,363,32,1_24,1,X2560
504,1421,25,1_25,0,DYE3E
1206,1210,31,2_25,0,SLPJ7
808,1618,21,1_25,1,IS8PD
1007,1631,47,1_24,1,YUFXI
19,113,17,2_25,1,0LYT4
462,1270,25,3_25,0,WLNR0
97,1089,12,2_25,1,SLPWQ
100,1137,20,1_24,1,IK24A
106,1446,29,2_24,0,OUPMX
308,1674,15,2_24,1,ZZTBB
1625,794,16,2_25,0,ZLLD6
280,673,18,2_24,1,QRC66
903,1246,20,3_25,1,OWPQI
1597,1089,12,1_25,1,BUN7Y
1182,1406,24,1_25,0,R8VXC
944,970,18,1_25,1,GFHJ4
277,423,26,1_24,1,AKRHC
754,631,26,1_25,0,Y6UFY
567,1419,42,2_24,1,40J6G
990,370,31,1_24,0,PHF7J
120,1490,24,1_25,1,K8996
631,1637,22,1_24,1,3WT7B
1658,591,22,3_25,1,UWRYX
1560,1520,64,3_24,0,MPMAT
1529,1012,21,3_25,0,YL7VG
965,810,15,1_25,1,J8BM9
743,735,40,1_25,0,KD1T1
1545,637,20,1_25,1,2I2HO
719,1190,26,1_24,1,RH8UH
879,1431,15,1_24,1,GF1Q5
1276,858,30,3_25,0,AH5B8
892,927,27,1_25,0,GP1UT
603,49,29,1_25,1,48XSK
788,555,16,1_25,1,67MOE
1565,900,44,3_24,0,OIP8A
768,712,23,1_24,1,34RO4
1431,955,34,3_25,0,VD56F
901,1542,21,3_24,0,ZYCL9
812,1073,47,1_25,1,EG3O5
66,826,18,1_24,1,RXB5A
1205,1132,20,3_24,1,5ERTV
40,211,33,2_25,1,E7UTZ
1373,1542,20,1_24,1,BQS5E
1637,742,11,3_24,1,AEIYA
72,542,55,2_25,0,NHZVJ
535,1611,23,1_25,0,YO8LC
938,142,68,2_24,0,07J7V
520,1525,22,3_25,1,6HPNX
1303,655,30,1_25,0,ER2JQ
1330,1609,43,1_24,0,G0025
1665,982,27,1_24,0,UX1A2
246,245,31,2_25,0,RGHRM
481,1313,49,3_25,1,CF232
1089,1154,22,2_25,1,SIPOT
1560,1625,26,1_25,0,OWJHE
85,1378,43,1_24,0,1I11J
1058,1356,30,1_25,1,G73IC
488,1438,18,1_25,1,6IKYP
1031,844,49,1_24,0,RD05N
267,1182,20,2_24,1,X1PTT
1335,345,47,1_25,1,ONF7E
1552,1543,47,2_25,0,A16R9
1164,861,35,3_25,0,UL28U
1478,1451,33,2_25,0,TBDJL
1358,167,15,3_24,1,PXV3T
1117,716,27,1_24,0,SJVN6
268,506,41,3_25,1,YT3RR
1230,1277,18,1_24,1,9D6JT
178,553,23,1_25,1,8F61Z
611,618,18,1_24,1,XJRYC
298,1118,17,1_25,0,4Y0T5
589,1581,17,1_24,1,6658N
932,384,36,3_24,0,3MPRV
577,1588,20,3_24,1,5JK8E
1446,1667,17,3_25,1,G9EST
309,159,31,2_24,0,MJYF3
237,284,24,2_24,0,L4JW5
1606,631,23,3_25,1,ENZPW
564,274,51,2_25,0,JVK54
215,854,15,1_24,1,SLH0W
683,434,19,1_25,1,OR34W
1061,639,14,1_25,1,KCW6G
264,1653,23,3_24,0,VDXR5
79,544,27,2_25,1,W52E5
230,970,22,2_25,0,PNDRP
657,1148,80,1_24,0,9813W
423,465,20,1_25,1,CIGBK
294,1487,25,1_24,1,PBLNO
404,1309,24,1_25,1,O8ZKB
1334,393,48,3_25,0,W9GXL
1360,360,71,2_24,0,5U4NE
865,587,16,1_25,1,QDNNO
28,406,21,1_25,0,LIDG0
254,1488,21,1_24,1,1ER14
855,1173,44,1_25,0,92MYJ
1077,501,23,2_25,0,M66W9
516,698,37,1_24,1,YSNWC
972,1188,18,3_24,1,8V31D
1433,591,31,2_25,0,TK72H
393,1619,19,1_24,1,7L0H4
1012,1194,37,1_24,0,OQPF4
1095,1336,24,3_25,1,P11KU
678,274,19,3_25,1,3COMO
589,81,17,1_25,1,XHA65
375,1125,27,2_25,1,CB6CW
558,120,44,2_25,0,BOFXD
1131,27,18,1_25,1,SAPX6
722,1592,25,1_25,0,GM84W
1036,1051,29,1_24,0,Y1SM6
156,884,27,1_25,0,XGCCX
713,1590,35,1_25,0,YT2UN
824,1537,29,3_25,0,SU0Y8
262,242,50,3_25,0,QGT4V
706,1040,33,2_24,0,7OBAU
1235,891,59,3_25,0,R99HL
743,873,16,3_24,1,1XUCK
166,1040,35,1_25,0,28PYU
1461,396,18,2_24,1,D0IYT
1637,331,38,3_25,0,0ZEA1
628,1215,28,3_24,0,CG50U
628,1547,26,3_24,1,XOIJ4
1307,1445,30,2_25,0,RG8Z0
1165,861,39,3_25,0,BU0EG
162,173,22,1_24,0,5CNEN
1118,496,33,1_25,0,9Z0W5
1304,1160,29,3_25,0,U81EN
1160,1168,18,2_25,1,DAWGK
618,1609,32,2_24,1,WZETT
176,336,26,2_24,1,8YVUF
172,346,25,2_25,0,XXQDU
660,1547,36,1_25,0,JNERP
1526,978,28,1_25,0,WBO4W
1509,1038,15,3_25,1,30YVH
1201,1057,32,1_25,1,INXWG
866,1200,72,3_25,0,NTCD6
40,910,29,2_24,0,XKOCJ
1582,315,20,2_24,0,ESMSW
187,156,18,2_25,0,6B00K
1497,866,51,1_25,0,Q97P1
1261,1407,19,1_25,1,H96W4
67,263,24,1_25,0,T07H8
410,1535,23,1_25,0,YSFGY
578,1384,30,1_25,1,E6YBJ
115,1570,45,2_24,0,DA96Z
1641,148,29,1_24,1,MD9QR
798,1191,62,3_24,0,7CFNV
1553,1651,22,1_25,0,PI0ZJ
1241,1092,20,1_25,1,CX5Z1
1641,1341,34,1_24,1,NSRTL
1582,1279,14,2_25,1,WR5U4
83,800,28,1_24,1,Y5ENF
54,961,20,2_24,1,SUBTE
585,1549,47,1_25,0,SCBLX
1524,492,31,3_25,0,R7VWG
767,90,20,1_25,1,YSC83
1630,788,30,1_24,0,W3VLY
46,935,26,1_24,0,NMEJI
391,520,21,1_24,0,HMQEQ
1611,1365,25,2_25,1,RXBG7
1056,1007,69,3_24,1,YGI27
1195,158,38,1_24,0,LHQI8
875,764,26,1_24,1,R0NII
1369,1355,13,1_24,1,39PUD
631,483,52,1_24,0,SDZVU
1353,1401,24,1_24,0,Q4USZ
972,1484,35,1_24,0,2KIMH
963,451,51,2_24,0,X2I91
1209,775,34,2_24,0,VMNB5
1640,1268,33,2_24,0,0D0HK
447,1469,24,2_24,0,AEZRM
1172,711,17,1_25,1,8519E
930,123,19,1_25,1,PWD12
368,230,24,1_25,1,SGI8C
379,1338,29,3_24,0,DBCB0
1615,1570,45,1_24,0,EY7Q8
1131,1295,20,1_24,1,38T1R
369,862,15,2_25,1,BHC43
571,1028,41,3_25,0,5U9CJ
908,1354,51,1_25,0,BEZJ2
408,1569,13,2_24,1,9IO76
1468,1588,21,1_24,1,E3CJJ
1290,1325,38,3_25,1,ZICUN
871,368,55,3_24,0,UVWPZ
1531,988,50,2_24,0,AQUDZ
218,291,37,1_25,0,E16VB
203,1034,22,3_24,1,HLE91
976,393,48,2_24,0,86U9Y
1623,1654,30,2_24,1,EZDQF
504,1274,42,1_24,0,TCQED
175,348,33,2_25,0,5VVWP
650,42,29,1_25,1,SV6DK
667,1504,20,1_25,0,JA5E2
1121,124,20,3_24,1,AIQZC
823,186,26,3_24,1,F5E73
227,984,19,1_24,1,YBAGA
1298,413,41,2_25,0,JLEJC
820,147,70,2_24,0,1XK35
1157,857,33,1_25,0,J22SU
252,1283,78,1_24,0,3OPTE
607,1512,23,3_25,0,C8XFT
1456,1158,67,2_24,0,51KXJ
1540,1563,42,3_25,0,LLASP
318,430,29,1_25,0,IGI2R
186,984,22,2_24,1,KNFVC
1563,1657,16,1_25,1,SF3K1
814,1218,38,1_24,0,PI0X7
344,1403,14,2_25,1,TL6ZT
711,104,39,1_25,0,2UYSL
1607,485,23,1_24,0,DO2OX
1144,33,23,1_25,0,I1PCD
115,678,33,1_25,0,OO2MY
922,472,57,3_25,0,99YXH
293,302,13,2_24,1,NLC7U
178,1176,20,2_24,1,561BT
287,265,34,2_24,0,XSEAQ
801,1200,33,3_25,0,TDMB7
1492,208,18,1_25,1,A65XH
1575,1290,15,2_24,1,KLLGK
985,658,50,3_25,0,J359A
230,1246,54,3_25,0,6324U
845,462,37,3_25,0,O8PPB
305,926,42,1_24,0,R7JP9
236,341,21,1_24,0,58OGX
811,813,36,1_24,0,FAKO2
497,1508,59,1_24,0,D7WT4
1463,951,21,1_25,1,SV6YA
1480,1277,28,3_25,1,67ER5
1508,1241,31,3_25,0,25D4K
1644,1586,14,3_24,1,F68QD
248,346,19,1_24,1,PV33S
1147,620,19,3_24,1,B8CYS
68,1592,22,1_24,1,GNJ4O
800,502,60,1_24,0,FY7JE
1080,682,45,3_25,0,J4ZF5
1625,1213,32,1_25,0,80PP1
866,192,36,1_25,0,UAUAG
1372,451,53,1_25,0,X6W7C
992,1574,16,1_25,0,BIA3K
319,730,38,3_25,0,K9ERM
689,627,19,1_24,1,K0XFU
792,1506,42,3_24,0,H5GRW
73,749,23,1_25,0,QCYQ5
1013,1514,16,1_24,1,ZWMY1
955,910,24,3_24,0,F5UGV
1488,1419,40,2_25,1,GIFL1
1606,458,41,1_24,0,7PCE0
738,432,79,2_25,0,LOVXD
604,813,12,1_24,1,YRHJ4
694,211,38,3_25,0,SPRCY
1620,579,32,1_24,1,XYCFV
285,1124,17,1_25,1,CL13M
881,649,32,3_25,0,C2QSI
1494,230,56,1_24,0,I9VMU
503,369,67,3_25,1,OJWUS
1475,840,38,1_25,0,ZC7Z5
1224,102,75,1_25,0,R75T4
879,1142,18,1_25,1,31490
1125,1597,20,1_24,1,4DPY8
98,1443,34,2_24,0,TRZYG
227,500,42,3_25,0,QNWCP
1597,640,19,1_25,1,LUPOP
77,1411,24,3_24,0,5YVW3
384,596,29,1_24,0,K28VP
1489,1128,24,1_25,1,IHMXX
82,841,25,1_24,0,OHT57
383,474,23,2_25,0,55UJ0
1113,458,70,2_24,0,K8PMY
279,209,34,1_24,0,IMUIB
266,1367,19,3_25,1,ATXY4
621,1639,31,2_24,1,UFBTO
779,934,21,1_25,1,G1JW4
651,1599,24,1_25,1,1N70J
1458,83,42,3_25,1,9B4LG
554,1050,21,1_24,0,9CRRW
324,431,28,1_25,0,JXFOB
558,666,19,3_25,1,EIGD2
1664,563,23,3_25,1,QFVO0
1095,1234,42,3_25,0,D9HRR
628,185,26,3_25,1,0E3ZZ
453,499,39,1_24,1,UHAYV
217,299,16,1_25,1,BV7QZ
609,614,24,2_24,0,4QR9B
444,607,42,3_25,0,KHCKX
1578,77,19,1_24,0,47E5R
606,298,41,1_25,1,HVZX8
738,896,20,1_25,1,6GLI6
302,913,16,2_24,1,EHMPQ
547,1148,50,1_25,0,INYC4
155,1367,18,3_24,1,GR4E7
728,1078,15,1_25,1,8YJVR
1400,488,34,3_25,0,Y55T7
1280,1243,30,1_24,1,EOFOD
110,998,61,3_24,0,D2IEP
355,1450,15,2_24,1,N257O
90,1301,39,2_24,0,4HRV8
860,1179,26,1_24,0,D0UFE
876,1199,22,1_24,0,9RUXZ
1267,1300,28,3_25,1,GKM47
584,1151,20,1_25,0,633DB
1072,1443,22,1_24,1,4TGMP
1293,1300,20,1_25,1,PC1OH
309,720,14,1_25,1,IGXEY
1233,1323,20,2_25,1,S2AND
656,1425,55,3_25,0,AYJ44
1044,621,19,1_25,1,I84L9
613,1220,31,3_24,0,DZ20B
1534,910,45,1_24,0,TWWWN
258,634,19,2_25,0,BK2J1
932,201,30,1_25,1,SLISH
603,1549,29,1_24,1,ONFC3
325,968,15,2_24,0,P5SNH
280,86,26,1_25,0,7H9YS
177,1117,30,1_25,0,C961D
523,1285,66,1_24,0,NWPP3
232,587,20,1_24,0,BRMW9
669,357,23,1_25,1,J1A0S
1668,191,29,1_24,1,7RJVZ
258,417,51,3_25,0,GAX3G
1366,792,29,1_25,0,4RJZA
80,57,21,2_24,1,HERBC
1304,882,40,1_25,0,Y2O3F
127,518,33,2_24,0,DOEUV
1274,908,79,3_25,0,5RB4E
743,804,32,1_25,0,3QVZC
536,251,19,1_25,0,W21KX
1566,1548,29,1_25,0,AUVZ6
237,1418,66,3_25,0,ZV0VS
1250,1501,27,1_25,0,3SKY1
571,1235,80,1_24,0,VDCQK
1273,438,13,3_25,1,7DQK2
1085,1182,28,1_25,0,F55W4
898,1344,21,1_25,1,OYRV6
1365,444,47,1_25,0,3ILSG
685,1467,47,3_24,1,66NXV
800,531,20,1_25,0,2OZTX
658,757,60,3_25,0,VL4KE
556,1144,20,1_24,0,INL7J
1566,73,16,2_24,0,TXJSB
280,173,28,1_25,1,Z9R71
1187,1421,25,1_25,1,EOPU8
347,1349,27,1_24,0,TYV36
1354,1223,19,1_25,1,7Y48H
1051,1597,39,1_25,0,B5LUD
689,678,23,3_25,0,RB67P
1047,847,30,1_24,0,8CIPY
1426,713,40,3_24,0,Y4J28
1190,1430,57,1_25,0,PBM67
518,413,33,3_25,0,X5B23
1008,130,44,1_25,1,PPXOT
183,633,35,1_25,1,8BTUU
1376,373,49,2_24,0,M0U2W
1481,1333,31,1_24,0,NJA40
1269,850,28,1_24,0,S63ZJ
1128,1364,23,3_24,1,L2P5B
876,1229,28,1_24,0,2VYGG
634,798,27,1_24,0,E1WA0
32,799,25,1_24,0,JQU8Z
1304,929,35,1_24,0,4ZG2G
82,1379,43,1_24,0,DMTTC
1090,1452,20,1_24,1,GHMIB
1035,307,20,1_24,0,LOB7G
521,1536,36,1_24,0,UG5GZ
690,237,23,1_25,1,MP4AG
28,834,24,2_24,1,PJSGU
270,1161,24,2_24,1,H1B0Q
860,1429,32,1_24,0,9ETJU
1227,1219,44,1_24,0,NLHUK
251,1338,21,1_25,1,GBAE3
207,1589,14,2_25,1,SYQQG
365,164,29,1_25,1,JLWU9
1340,1265,39,1_24,0,KT1UY
923,1406,32,3_24,0,9KIC9
1633,1574,31,3_25,0,T86BV
1583,1440,62,2_25,0,TNHNG
118,652,25,2_24,1,C93TP
467,283,24,1_25,1,DRLVN
1575,1564,18,3_25,0,VIFIG
942,1648,16,3_25,1,2C20V
829,453,22,1_24,0,ILUQ5
676,675,79,3_25,0,Q3FVX
804,504,58,3_24,0,39GXM
1595,1306,35,1_24,0,X81AZ
1575,514,17,3_25,1,QDR5S
36,25,22,1_24,0,M5WCT
1558,1112,11,1_25,1,X90DD
314,945,37,1_25,0,AU7XS
907,1535,54,1_24,0,ARB9M
1514,1107,37,3_25,0,FEICQ
1463,1205,22,1_25,1,K1BKO
1210,618,19,1_25,1,S0L5C
462,1166,21,1_25,0,YGSA5
78,713,26,1_24,0,OAISS
822,945,19,3_24,1,GHX82
305,1363,22,2_24,0,X85YS
974,784,15,1_25,1,HHN64
1575,941,27,1_25,1,VGJHL
405,117,25,1_24,0,3N6X8
1129,460,14,3_24,1,R6MDN
228,242,18,1_25,1,0Q38J
1014,713,23,1_25,1,ANF70
1561,907,68,3_24,0,YEQ02
1159,550,47,3_25,0,0Q1RJ
298,1031,32,2_25,0,A3WG0
441,1646,20,2_24,1,8ML1L
255,253,26,2_25,0,OIOO3
1650,1351,12,3_25,1,V4S35
467,782,40,2_25,0,J8XW8
626,459,33,2_25,0,D93UQ
78,1027,27,2_24,1,89NCA
93,1067,16,2_25,0,ACF4H
342,1258,34,1_25,0,13DOL
953,551,12,1_24,1,U3UGJ
1107,1368,25,1_25,0,1RN7N
909,993,67,2_24,1,CKUFV
840,257,41,1_25,0,VASMO
1007,1158,21,1_24,0,VKMXA
1499,1511,28,1_24,0,D8HCG
417,1292,22,3_24,1,5VEZ5
1056,866,19,1_25,0,UOK7T
345,1596,40,2_25,0,7YGJ4
1575,743,11,2_25,1,5YMUF
669,1634,14,1_24,1,22TDR
1550,1543,43,2_25,0,X549S
1522,300,40,1_25,1,4IBJ2
423,463,75,1_24,0,HIZ0I
993,1190,32,1_24,0,L9RVA
807,348,53,3_24,1,STVLU
1004,1274,19,1_24,1,AOLB8
40,949,32,1_25,1,UH30M
412,604,44,3_25,0,LX4HM
14,1445,12,3_24,1,P5KH0
616,1518,19,1_25,0,LR4FB
935,392,56,3_24,0,TYUDK
459,1419,17,3_24,1,57MAU
185,768,24,1_24,1,BOEVP
1269,1246,58,3_25,0,IP0RF
947,147,33,2_24,0,V7LRQ
914,794,69,2_24,0,MMMLH
1479,1457,41,3_25,0,5QEI3
399,629,26,2_25,0,OMM2V
328,1398,31,3_25,0,T1R8L
1382,1216,17,1_24,1,LY77Q
1659,1465,21,1_25,1,C7C9J
245,734,19,2_25,1,071V5
842,258,62,3_25,0,OYF0T
567,1658,23,1_25,0,LVW57
53,1303,23,1_25,1,1R6X4
731,647,14,2_24,1,STZL9
457,1547,30,3_25,0,EM83Q
1124,1121,22,1_25,1,E5LZV
1297,976,47,3_25,0,4UUFL
1630,789,29,1_24,0,G1AJT
326,69,19,1_25,1,BIW4Z
768,751,51,3_25,1,AZA5I
393,1199,44,2_24,1,MLFZU
48,1397,19,1_24,1,A4O4W
1227,1204,33,1_25,0,O4WR1
1015,1163,14,1_24,1,IDDBK
1006,1142,37,3_24,0,BAXX7
439,468,21,1_25,1,VQGHO
1082,722,27,2_24,0,IIEGU
260,563,34,2_25,0,YTHOQ
327,384,22,2_24,1,0X007
1365,639,45,2_25,0,DC96J
162,705,26,2_24,0,1TR0Q
852,465,54,3_25,0,9BC22
338,685,32,2_25,0,YGR0I
1223,1447,15,3_25,1,MLRM7
408,1028,43,1_25,0,66PCY
1532,1394,65,1_24,0,YM10A
165,525,32,2_25,0,J2F70
450,1533,38,1_24,0,RP3UM
1595,1442,28,1_24,0,O4QZB
519,1485,19,3_24,0,YHDJN
34,26,23,1_24,0,UHALN
860,113,30,1_25,1,BQWZ1
1498,901,17,1_25,1,I5TVS
245,1106,16,1_24,1,52ADE
1063,765,13,2_24,0,O9FDO
1610,998,61,2_24,0,FTQKX
358,1292,23,3_25,1,PTBFP
1275,852,41,3_25,0,QWFV5
571,1367,41,3_24,1,XZS2R
875,207,17,1_24,1,UY039
1570,1559,44,1_25,0,RH0CW
260,1189,29,1_24,1,O201Z
653,1304,15,1_24,1,2GP3O
903,243,28,1_25,0,5QFT5
76,214,37,3_24,1,VZ4S0
261,563,34,2_25,0,EOJVM
753,1450,24,2_24,0,GWP67
1588,123,27,1_25,1,O4DN0
354,440,63,1_25,0,IR2EB
1337,1134,30,2_25,0,PT0L7
1025,843,33,2_25,0,6L71V
1514,86,17,1_25,0,0IQEP
1162,1253,72,1_25,0,BHJEX
468,1464,21,1_25,1,2DIJJ
350,1457,19,3_24,1,4IXCD
980,1453,21,1_24,1,XUKIM
552,1482,27,1_25,1,51FQ2
441,1140,24,2_24,0,I1926
1531,806,43,2_25,0,8J9SX
1103,160,17,2_25,1,IDKQ6
60,1278,48,1_24,1,8E3GG
182,886,33,2_24,0,UUXBE
671,668,34,3_25,1,9K2GS
1640,1277,42,2_24,0,3L2P2
375,656,24,2_25,0,YHWWC
484,971,20,2_25,1,7KT94
381,475,23,2_25,0,244FF
806,1520,19,3_25,0,RQPZV
383,1585,25,1_25,1,Y03NM
279,730,16,2_24,1,74222
1118,553,37,2_24,0,YPNUX
1275,733,30,2_25,0,JNXDC
327,1241,17,3_25,1,EE7T7
1169,803,15,1_25,1,2I5K3
268,1036,21,2_25,1,4CWWN
1251,896,37,3_25,0,LQ02D
1453,727,21,3_24,1,166UN
1222,799,24,1_24,0,GN275
1667,1316,21,1_25,0,SH3BB
85,254,21,2_25,1,7QVXU
1458,1491,33,2_25,0,RV787
465,1549,50,1_24,0,ESFNV
401,453,41,1_24,0,CX5PS
1005,1597,20,1_24,1,QM63U
534,860,17,2_24,1,UBSWC
1237,1310,23,1_25,1,82ERM
765,917,16,1_24,1,EGKMZ
1611,735,20,1_24,0,Q0RQ4
1662,1326,19,1_24,1,P6ACG
1050,1062,17,1_24,1,HD49I
1626,77,34,1_25,0,BXQ7S
1399,817,26,1_24,1,7J3O1
257,870,36,2_25,0,XNYI2
87,324,43,1_24,0,AX93M
1062,666,19,1_24,1,G5X93
1456,1612,21,1_24,1,W6YPI
649,1610,46,3_24,1,T3XJW
1216,987,17,1_25,0,H11R7
116,608,21,1_24,0,UPIFC
1520,532,20,1_25,1,7ZMHE
1580,835,41,1_24,0,6J1R6
409,116,34,1_24,0,QLQ72
1286,911,19,1_25,0,24JES
1440,901,28,1_25,1,86CNN
1094,266,45,1_25,0,VNN3J
1315,324,22,1_25,1,M8H6L
968,1571,22,1_24,1,SWD4R
445,297,23,3_24,1,W46Y9
1425,474,27,1_25,0,PHTKV
194,1187,19,2_24,1,7C1TJ
188,1415,59,1_24,0,JXAFU
250,1088,17,1_25,1,BHO12
175,1209,22,2_24,1,08QNM
1392,1576,18,1_25,0,4XQKI
183,1058,24,2_24,1,U467T
1060,174,76,1_25,1,ZGUGI
1165,722,35,1_24,0,ZBIV9
726,1003,27,1_24,0,RGDU9
1149,1035,19,1_25,1,4CAW9
1010,1011,30,1_24,1,1QZRF
1402,586,28,1_25,0,D7WYA
1575,933,35,2_24,1,K8ZM9
458,1066,59,3_25,0,3V3SH
1551,966,33,1_25,0,VC8XN
352,1252,17,1_25,1,W5XW0
307,1548,30,1_24,0,ZI4M1
1018,1453,22,1_24,1,G3EW5
670,1489,54,3_25,0,IO6DU
632,137,22,1_25,1,2PX9Y
718,116,41,1_25,0,CHVBC
743,90,22,1_25,1,XF1JV
1384,993,37,1_25,0,M1T3Q
318,534,23,1_24,1,KPW56
241,502,31,1_25,0,YK7OR
1163,1253,71,1_25,0,SR7J9
1654,1367,18,2_24,1,2NSZQ
499,1504,23,1_24,0,BRTTB
961,205,44,1_24,0,5XW4B
602,1556,20,1_25,1,VKSCS
35,1390,22,2_24,1,CZ3RP
1110,1661,24,1_24,1,YDR6Q
453,1278,35,1_24,0,5W2UE
820,668,48,2_25,0,8VQFU
1406,1439,30,2_25,0,MTG2M
700,428,65,2_25,0,H7CEX
1190,1485,16,1_25,1,IMV12
1366,1020,20,3_25,0,2MKQ6
784,1481,22,2_24,0,FSTH9
1275,224,33,1_25,0,N5LJU
1216,950,24,1_25,1,36A0P
1462,776,42,3_24,0,Q6LYG
797,1190,62,3_24,0,WZDG4
978,637,33,3_25,0,KGVWJ
1309,1366,23,1_25,1,4GHJN
807,894,19,1_25,1,DH1D0
736,117,37,1_24,1,ZRAZ3
1275,853,38,3_25,0,KY83P
1568,1179,32,3_24,1,E1VVK
621,1031,32,3_24,1,UZ21V
1487,205,70,3_25,0,G93IT
923,1052,15,1_25,1,4I4DN
502,1186,15,1_24,1,41AKF
1426,953,21,1_25,1,4VJBX
1060,726,39,2_25,0,BROK5
1421,862,16,2_25,1,G67IV
1629,424,20,1_24,0,25F5Q
169,91,15,1_24,1,OQNUM
432,663,20,1_24,0,K3SU9
115,1317,18,1_25,1,CX12V
737,428,14,2_24,1,LPTWS
1114,459,74,2_24,0,4UCGA
801,712,46,1_25,0,ZY12V
141,229,44,1_25,0,1DUC2
813,195,34,2_24,0,8I8VY
737,1519,26,1_25,1,NFR8H
706,994,22,1_24,0,UW52S
881,40,26,1_24,0,RCHQK
279,85,26,1_25,0,5P9T5
970,1000,32,3_24,0,PJ563
145,1166,17,1_24,1,SMD4F
753,1450,25,2_24,0,H9MFK
637,1182,38,3_25,0,F4V2J
881,1214,27,1_25,1,TERWD
1079,1113,17,3_24,1,2G66C
750,1373,26,2_25,0,GBSA3
118,1532,17,1_24,1,5SY0H
1558,1652,24,1_24,1,NYQTA
270,1327,22,3_24,1,6B1O3
1505,787,23,1_25,1,78336
311,1207,57,1_24,0,Y6JCQ
72,516,32,1_24,0,8VW1Z
84,722,44,1_25,0,S5JUG
1185,549,31,2_25,0,HN8J8
247,393,37,1_24,0,8VV6P
616,942,22,3_25,0,MMH0J
515,1237,16,1_24,1,7W6VD
1008,1536,21,1_25,1,UO2C2
446,1137,25,1_24,1,QZP70
